update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,1230.9974382447303,1,0.030775001272559166,0.1191910674081337,0.0,0.49240002036094666,6.0,23.2379000772445,0.0,96.0,1.92090705037117,-0.07369812298566103,0.0950984787195921,0.044538816437125206,0.06746266776683459,0.030775001272559166,0.1191910674081337,0.0,0.49240002036094666
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,4096,2424.5743038892556,2,-2.2545749619603157,1.963862258262407,-6.930400371551514,0.49240002036094666,236.6875,39.02037728866803,96.0,250.0,1.8966455608606339,-0.22203154675662518,0.16374783962965012,0.13495544902980328,0.1952929991197696,-2.2545749619603157,1.963862258262407,-6.930400371551514,0.49240002036094666
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,6144,2472.001162626396,3,-2.4036999624222517,1.83604021329979,-6.930400371551514,-0.20559999346733093,246.3125,14.28162608913985,191.0,250.0,1.9094756841659546,-0.23178852535784245,0.007685742573812604,0.013919724617153406,0.04233138429442798,-2.4036999624222517,1.83604021329979,-6.930400371551514,-0.20559999346733093
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,8192,2447.336867516014,4,-1.0001249890774488,0.9569803359275654,-2.934000015258789,0.44600000977516174,250.0,0.0,250.0,250.0,1.8887135833501816,-0.2656474895775318,0.014097276172833517,0.04823401849716902,0.10328716374530457,-1.0001249890774488,0.9569803359275654,-2.934000015258789,0.44600000977516174
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,10240,2446.0072093692756,5,-0.6996249835938215,0.9086308892853311,-2.426800012588501,1.1256000995635986,238.75,43.57106264483344,70.0,250.0,1.8620254844427109,-0.19706904143095016,-0.017187164921779186,0.01846566761378199,0.0679467725021074,-0.6996249835938215,0.9086308892853311,-2.426800012588501,1.1256000995635986
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,12288,2405.2777044459613,5,-0.6592999920248985,1.177635307226978,-4.539599895477295,1.1256000995635986,238.75,43.57106264483344,70.0,250.0,1.85744971036911,-0.21549313329160213,0.010939499275991693,0.07408041087910533,0.10273491176657887,-0.6592999920248985,1.177635307226978,-4.539599895477295,1.1256000995635986
