update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
14,28672,2335.2900055351415,13,0.030275000259280205,0.08901142834266432,0.0,0.35199999809265137,245.0625,16.939114314213715,180.0,250.0,1.9398827999830246,-0.0003645044816948939,-0.0013946116814622656,0.00011741128946596291,0.00449119199404778,0.030275000259280205,0.08901142834266432,0.0,0.35199999809265137
15,30720,2341.904457749568,14,0.08877499774098396,0.2378587959732591,0.0,0.8163999915122986,228.8125,57.018877082506634,51.0,250.0,1.9340232014656067,0.01505817542783916,-0.012311139376834035,0.002707834617467597,0.028829632641381175,0.08877499774098396,0.2378587959732591,0.0,0.8163999915122986
16,32768,2333.967664384306,15,0.1243999982252717,0.23845183532332098,0.0,0.8163999915122986,224.125,56.86153686807982,51.0,250.0,1.9417390525341034,0.014521972043439746,-0.0009220749780070037,0.00047446013559238054,0.007142032547999602,0.1243999982252717,0.23845183532332098,0.0,0.8163999915122986
17,34816,2392.9354080807734,16,0.05632499884814024,0.15458771960703752,0.0,0.6291999816894531,239.5625,35.42945234899913,103.0,250.0,1.9398792684078217,0.022275389404967427,-0.002366413827985525,0.0009004162529890891,0.008899631083344059,0.05632499884814024,0.15458771960703752,0.0,0.6291999816894531
18,36864,2316.6650643169373,17,0.07292499858886003,0.16152242252700894,0.0,0.6291999816894531,236.6875,36.24520442417176,103.0,250.0,1.9379387944936752,0.02758215577341616,0.0036709062987938523,0.0007875946030253544,0.010209292474826357,0.07292499858886003,0.16152242252700894,0.0,0.6291999816894531
19,38912,2348.528875232018,17,0.033599999733269215,0.07439959580688355,0.0,0.2619999945163727,245.875,11.106726565464731,205.0,250.0,1.9361500144004822,0.010363314941059798,0.00039195928184199147,0.0001403868086526927,0.00400193173056251,0.033599999733269215,0.07439959580688355,0.0,0.2619999945163727
20,40960,2298.778932855341,18,0.08827499859035015,0.21211023692696976,0.0,0.6579999923706055,230.6875,49.821830995558564,95.0,250.0,1.9296526163816452,0.02362528396770358,-0.0073059530986938626,0.001681921916315332,0.016401206590341944,0.08827499859035015,0.21211023692696976,0.0,0.6579999923706055
21,43008,2340.5695153076863,19,0.2536750016734004,0.3179992854973285,0.0,0.8668000102043152,191.6875,76.0959252769161,37.0,250.0,1.9163398444652557,0.044272203696891665,-0.017957900068722665,0.004611771728377789,0.029693401234668793,0.2536750016734004,0.3179992854973285,0.0,0.8668000102043152
22,45056,2005.614968959428,20,0.14549999963492155,0.21145630563651677,0.0,0.6399999856948853,220.0,47.197722402675325,100.0,250.0,1.915040135383606,0.04144711932167411,-0.003401521680643782,0.0022617483336944133,0.022018677106413836,0.14549999963492155,0.21145630563651677,0.0,0.6399999856948853
23,47104,2267.9425833884484,21,0.3307000012136996,0.31143752205929515,0.0,0.8668000102043152,175.5,75.83617210803826,37.0,250.0,1.8991037756204605,0.05297461384907365,-0.03336870693601668,0.004984567669453099,0.034137183718748944,0.3307000012136996,0.31143752205929515,0.0,0.8668000102043152
24,49152,2269.498706983557,22,0.46912940810708437,0.354241023587938,0.0,0.9495999813079834,139.2941176470588,87.82654342568541,14.0,250.0,1.8710236847400665,0.10786936804652214,-0.03765207203105092,0.01114113035146147,0.05969670189307373,0.46912940810708437,0.354241023587938,0.0,0.9495999813079834
25,51200,2296.067944883258,23,0.5845000013709069,0.3067047287754958,0.0,0.9711999893188477,111.25,77.48346597823306,8.0,250.0,1.8329027444124222,0.15454756189137697,-0.05890282243490219,0.014311518869362772,0.07731264254650175,0.5845000013709069,0.3067047287754958,0.0,0.9711999893188477
26,53248,2210.224176588736,24,0.6964266687631607,0.21253687958771184,0.0,0.9279999732971191,83.4,56.143625343102556,20.0,250.0,1.733974426984787,0.27825257927179337,-0.11001953575760126,0.016387240728363395,0.10405152586451216,0.6964266687631607,0.21253687958771184,0.0,0.9279999732971191
27,55296,2213.981124571795,25,0.824603920473772,0.15852052058090477,0.0,0.9603999853134155,48.1764705882353,41.28272006273989,11.0,250.0,1.6049038171768188,0.45636509358882904,-0.15203858353197575,0.01824567432049662,0.13766037163790046,0.824603920473772,0.15852052058090477,0.0,0.9603999853134155
28,57344,2195.101995590341,26,0.8667379309391153,0.08355619381378604,0.5788000226020813,0.9567999839782715,37.01724137931034,23.2100538406649,12.0,117.0,1.529084950685501,0.574889250099659,-0.11691846325993538,0.01584259793162346,0.14306039862408942,0.8667379309391153,0.08355619381378604,0.5788000226020813,0.9567999839782715
29,59392,2106.9966537989267,27,0.8851876909916218,0.06451358647015255,0.7084000110626221,0.9639999866485596,31.892307692307693,17.920442196572886,10.0,81.0,1.4469332098960876,0.650467611849308,-0.08666994143277407,0.010808802908286452,0.10931175496181798,0.8851876909916218,0.06451358647015255,0.7084000110626221,0.9639999866485596
30,61440,2110.189218840817,28,0.8944999989536073,0.048557898698569885,0.7552000284194946,0.9675999879837036,29.305555555555557,13.488306549758088,9.0,68.0,1.3660093545913696,0.7093512415885925,-0.07004223484545946,0.0057511935592629015,0.07784989854661717,0.8944999989536073,0.048557898698569885,0.7552000284194946,0.9675999879837036
